gen,evals,hypervol,dist_diag,time,firts_front,avg,std,min,max
227,186,750655882957.9573,314.9533179557393,0.2090160846710205,136,[8718.36708861 8651.76371308 8925.33333333],[171.51421763 167.07203994 144.37677307],[8230. 8220. 8405.],[9077. 9007. 9220.]
228,236,750655882957.9573,310.83752579448884,0.24002552032470703,126,[8725.79425837 8665.18181818 8933.96172249],[175.85463431 167.16234396 149.80104339],[8230. 8220. 8405.],[9077. 9007. 9220.]
229,208,750655882957.9573,329.81819134418754,0.20601582527160645,114,[8718.69512195 8662.09756098 8930.99186992],[171.83339603 165.03379376 145.46597378],[8170. 8220. 8405.],[9077. 9007. 9220.]
230,246,750655882957.9573,324.59392443060415,0.28002405166625977,111,[8733.80930233 8671.33953488 8929.18604651],[172.94547039 169.34530862 150.96992706],[8230. 8220. 8405.],[9077. 9007. 9220.]
231,214,750655882957.9573,323.7391228299596,0.19901514053344727,115,[8736.11160714 8667.5        8930.95535714],[171.38063591 168.80930175 150.52333637],[8230. 8220. 8405.],[9077. 9007. 9220.]
232,224,750655882957.9573,322.9339370947509,0.24703502655029297,119,[8738.15879828 8667.6695279  8931.45064378],[170.90271716 166.90728265 149.87387662],[8230. 8220. 8405.],[9077. 9007. 9220.]
233,232,750655882957.9573,318.99600436064964,0.30918383598327637,119,[8746.10344828 8669.29741379 8928.42672414],[165.92036308 167.25306655 151.47667902],[8230. 8220. 8405.],[9077. 9007. 9241.]
234,232,750655882957.9573,321.26490801765004,0.2440028190612793,124,[8745.3907563  8668.11764706 8930.6512605 ],[166.40141629 166.69055901 152.6984183 ],[8230. 8220. 8405.],[9077. 9007. 9241.]
235,238,750655882957.9573,323.3974377719963,0.2460176944732666,123,[8746.31404959 8669.1322314  8929.99586777],[164.6180168  169.17922631 154.78127724],[8230. 8220. 8405.],[9077. 9007. 9241.]
236,242,750655882957.9573,322.1094335291051,0.25701451301574707,128,[8748.34375   8678.75      8933.9140625],[188.81643853 174.1955618  163.59243504],[8281. 8220. 8405.],[9077. 9007. 9241.]
237,128,750655882957.9573,320.1750965382083,0.11900639533996582,129,[8676.23694779 8628.74297189 8879.62248996],[191.82370399 163.79097697 172.08871013],[8170. 8147. 8317.],[9077. 9007. 9241.]
